# x2 y2
7.010154330539470902e-01 -2.177535085766947320e-01
6.992249520087948644e-01 -2.187035671038373152e-01
6.974082625819111314e-01 -2.196362041636062412e-01
6.955650543390583529e-01 -2.205510213242484197e-01
6.936950142522341212e-01 -2.214476171886883560e-01
6.917978267285620486e-01 -2.223255874548777655e-01
6.898731736420329330e-01 -2.231845249805133602e-01
6.879207343681912334e-01 -2.240240198522843174e-01
6.859401858218643344e-01 -2.248436594598080540e-01
6.839312024980331861e-01 -2.256430285744189246e-01
6.818934565159457950e-01 -2.264217094329697144e-01
6.798266176665748173e-01 -2.271792818268124348e-01
6.777303534635248372e-01 -2.279153231961190684e-01
6.756043291974920262e-01 -2.286294087297079947e-01
6.734482079943872046e-01 -2.293211114705370479e-01
6.712616508772287771e-01 -2.299900024270270515e-01
6.690443168319175626e-01 -2.306356506903758374e-01
6.667958628770046525e-01 -2.312576235580220407e-01
6.645159441375683151e-01 -2.318554866634158218e-01
6.622042139233130786e-01 -2.324288041122526405e-01
6.598603238110111180e-01 -2.329771386253194909e-01
6.574839237314016316e-01 -2.335000516881046706e-01
6.550746620606719972e-01 -2.339971037073133031e-01
6.526321857166399454e-01 -2.344678541744309175e-01
6.501561402597605399e-01 -2.349118618364687272e-01
6.476461699990853083e-01 -2.353286848740201997e-01
6.451019181032948691e-01 -2.357178810867538443e-01
6.425230267169363962e-01 -2.360790080864575147e-01
6.399091370819935953e-01 -2.364116234977452213e-01
6.372598896649158684e-01 -2.367152851665265123e-01
6.345749242892420039e-01 -2.369895513763330686e-01
6.318538802739446236e-01 -2.372339810725848652e-01
6.290963965776313893e-01 -2.374481340948713104e-01
6.263021119487321986e-01 -2.376315714173089511e-01
6.234706650818089280e-01 -2.377838553970286761e-01
6.206016947801162864e-01 -2.379045500308323569e-01
6.176948401245503373e-01 -2.379932212200451258e-01
6.147497406491164718e-01 -2.380494370435773110e-01
6.117660365230475072e-01 -2.380727680391953593e-01
6.087433687397060256e-01 -2.380627874929848453e-01
6.056813793123988487e-01 -2.380190717369751741e-01
6.025797114772344365e-01 -2.379412004548759341e-01
5.994380099031493270e-01 -2.378287569958609793e-01
5.962559209092308521e-01 -2.376813286963136429e-01
5.930330926894554766e-01 -2.374985072094329408e-01
5.897691755449663287e-01 -2.372798888425754482e-01
5.864638221240048299e-01 -2.370250749021915182e-01
5.831166876696091128e-01 -2.367336720461906130e-01
5.797274302751878050e-01 -2.364052926435481483e-01
5.762957111480740968e-01 -2.360395551409478210e-01
5.728211948811564591e-01 -2.356360844362232199e-01
5.693035497326794925e-01 -2.351945122583445347e-01
5.657424479143011720e-01 -2.347144775536687544e-01
5.621375658874816494e-01 -2.341956268781455186e-01
5.584885846682785537e-01 -2.336376147951486071e-01
5.547951901406061870e-01 -2.330401042785717747e-01
5.510570733780122410e-01 -2.324027671208050705e-01
5.472739309740135560e-01 -2.317252843451785560e-01
5.434454653810218971e-01 -2.310073466224322192e-01
5.395713852578755132e-01 -2.302486546907445142e-01
5.356514058259858047e-01 -2.294489197788228407e-01
5.316852492340855552e-01 -2.286078640315315769e-01
5.276726449315604084e-01 -2.277252209375035530e-01
5.236133300503194032e-01 -2.268007357581547645e-01
5.195070497951517208e-01 -2.258341659574923943e-01
5.153535578424924823e-01 -2.248252816320774894e-01
5.111526167475075599e-01 -2.237738659404781560e-01
5.069039983593798260e-01 -2.226797155315204391e-01
5.026074842446652813e-01 -2.215426409706162947e-01
4.982628661185609653e-01 -2.203624671634246412e-01
4.938699462839026832e-01 -2.191390337760726892e-01
4.894285380776897676e-01 -2.178721956511443791e-01
4.849384663249038385e-01 -2.165618232186143910e-01
4.803995677993643243e-01 -2.152078029008890614e-01
4.758116916913353034e-01 -2.138100375110901785e-01
4.711747000815683095e-01 -2.123684466437009699e-01
4.664884684214353205e-01 -2.108829670566739756e-01
4.617528860187775086e-01 -2.093535530440865933e-01
4.569678565290586914e-01 -2.077801767984120418e-01
4.521332984513832809e-01 -2.061628287614653554e-01
4.472491456289023892e-01 -2.045015179630714219e-01
4.423153477530966660e-01 -2.027962723464948880e-01
4.373318708713890279e-01 -2.010471390796683133e-01
4.322986978975040806e-01 -1.992541848512486835e-01
4.272158291239530614e-01 -1.974174961505385240e-01
4.220832827359846107e-01 -1.955371795303045557e-01
4.169010953263054819e-01 -1.936133618515389065e-01
4.116693224098332826e-01 -1.916461905092137208e-01
4.063880389377060309e-01 -1.896358336380957188e-01
4.010573398097334596e-01 -1.875824802977010264e-01
3.956773403844333070e-01 -1.854863406354934074e-01
3.902481769857585325e-01 -1.833476460274500730e-01
3.847700074055796504e-01 -1.811666491951500757e-01
3.792430114009452957e-01 -1.789436242985666392e-01
3.736673911851081109e-01 -1.766788670037855169e-01
3.680433719112574109e-01 -1.743726945249066962e-01
3.623712021478667777e-01 -1.720254456394309517e-01
3.566511543445204380e-01 -1.696374806764806842e-01
3.508835252870453614e-01 -1.672091814772530272e-01
3.450686365407382161e-01 -1.647409513271607673e-01
3.392068348804343492e-01 -1.622332148591732193e-01
3.332984927061314884e-01 -1.596864179279322282e-01
3.273440084428396180e-01 -1.571010274542838647e-01
3.213438069232903982e-01 -1.544775312399370992e-01
3.152983397521031961e-01 -1.518164377520309638e-01
3.092080856499616615e-01 -1.491182758774696748e-01
3.030735507763181458e-01 -1.463835946469627669e-01
2.968952690291017937e-01 -1.436129629287892229e-01
2.906738023198621179e-01 -1.408069690923855477e-01
2.844097408227382329e-01 -1.379662206419473569e-01
2.781037031955966854e-01 -1.350913438203186212e-01
2.717563367716318568e-01 -1.321829831835300562e-01
2.653683177196719534e-01 -1.292418011464434580e-01
2.589403511713779804e-01 -1.262684775000409987e-01
2.524731713134634181e-01 -1.232637089009960274e-01
2.459675414430010365e-01 -1.202282083342503527e-01
2.394242539838122574e-01 -1.171627045494104680e-01
2.328441304618658059e-01 -1.140679414718703821e-01
2.262280214375338439e-01 -1.109446775896522630e-01
2.195768063924765090e-01 -1.077936853170503584e-01
2.128913935688398762e-01 -1.046157503362445951e-01
2.061727197583751447e-01 -1.014116709181427933e-01
1.994217500390008668e-01 -9.818225722379525511e-02
1.926394774562570911e-01 -9.492833058781252609e-02
1.858269226470332658e-01 -9.165072278530550509e-02
1.789851334029001206e-01 -8.835027528396155461e-02
1.721151841703446039e-01 -8.502783848295847324e-02
1.652181754852112827e-01 -8.168427094052699289e-02
1.582952333386903887e-01 -7.832043859207321601e-02
1.513475084722853969e-01 -7.493721396089347841e-02
1.443761755993523965e-01 -7.153547536364107673e-02
1.373824325510323574e-01 -6.811610611284868444e-02
1.303674993447261343e-01 -6.467999371896460126e-02
1.233326171736947585e-01 -6.122802909453667342e-02
1.162790473169147132e-01 -5.776110576336768165e-02
1.092080699690006207e-01 -5.428011907766744359e-02
1.021209829908242550e-01 -5.078596544644448096e-02
9.501910058240828350e-02 -4.727954157859870499e-02
8.790375188076268720e-02 -4.376174374439495418e-02
8.077627948652793544e-02 -4.023346705919650379e-02
7.363803792458598063e-02 -3.669560479351224869e-02
6.649039204514689549e-02 -3.314904771353216484e-02
5.933471537317991373e-02 -2.959468345638593956e-02
5.217238841537494287e-02 -2.603339594432291237e-02
4.500479693502398848e-02 -2.246606484187418928e-02
3.783333020624854437e-02 -1.889356505978223577e-02
3.065937925979009271e-02 -1.531676630907563563e-02
2.348433513307343623e-02 -1.173653270809432714e-02
1.630958713739683041e-02 -8.153722444562361282e-03
9.136521154868848527e-03 -4.569187493944193434e-03
1.966517977088300118e-03 -9.837733943454662899e-04
-5.199048303434899987e-03 2.601680922842519728e-03
-1.235881183945367057e-02 6.186343248470949074e-03
-1.951141650469709332e-02 9.769388160360159556e-03
-2.665551729287463090e-02 1.334999704131595299e-02
-3.378978163563250980e-02 1.692735805548944983e-02
-4.091289063705061402e-02 2.050066608895517728e-02
-4.802354022410648682e-02 2.406912266101862707e-02
-5.512044221421827372e-02 2.763193581319683956e-02
-6.220232530243230418e-02 3.118831998302240560e-02
-6.926793597200048280e-02 3.473749586980895421e-02
-7.631603933298114484e-02 3.827869029929281686e-02
-8.334541989407678875e-02 4.181113609365150197e-02
-9.035488227322122090e-02 4.533407195283206681e-02
-9.734325185246614498e-02 4.884674235242841833e-02
-1.043093753825348469e-01 5.234839746256769732e-02
-1.112521215420599063e-01 5.583829309144450193e-02
-1.181703814560377264e-01 5.931569065629821447e-02
-1.250630691774698988e-01 6.277985718381107194e-02
-1.319291221355613497e-01 6.623006534112335641e-02
-1.387675015532310041e-01 6.966559349794149147e-02
-1.455771928361095369e-01 7.308572581957190062e-02
-1.523572059346524066e-01 7.648975239014838001e-02
-1.591065756805122300e-01 7.987696936484212085e-02
-1.658243620978990807e-01 8.324667914945033109e-02
-1.725096506903059657e-01 8.659819060544471370e-02
-1.791615527027024535e-01 8.993081927832358158e-02
-1.857792053590849313e-01 9.324388764694130360e-02
-1.923617720751238935e-01 9.653672539137814201e-02
-1.989084426455532129e-01 9.980866967685614322e-02
-2.054184334058947181e-01 1.030590654511922555e-01
-2.118909873681056599e-01 1.062872657533040499e-01
-2.183253743297590976e-01 1.094926320303349909e-01
-2.247208909564155366e-01 1.126745344610424193e-01
-2.310768608369142829e-01 1.158323522831874453e-01
-2.373926345113966940e-01 1.189654741227711421e-01
-2.436675894719652902e-01 1.220732983230828905e-01
-2.499011301359832515e-01 1.251552332716456273e-01
-2.560926877921182454e-01 1.282106977232750911e-01
-2.622417205193380285e-01 1.312391211175944483e-01
-2.683477130791638854e-01 1.342399438894782970e-01
-2.744101767815821380e-01 1.372126177710235595e-01
-2.804286493251063050e-01 1.401566060837701189e-01
-2.864026946115656447e-01 1.430713840200154574e-01
-2.923319025362746126e-01 1.459564389121836836e-01
-2.982158887543082115e-01 1.488112704893209126e-01
-3.040542944236724332e-01 1.516353911198977666e-01
-3.098467859262184487e-01 1.544283260402036229e-01
-3.155930545671931098e-01 1.571896135677123552e-01
-3.212928162543685073e-01 1.599188052988970155e-01
-3.269458111577236425e-01 1.626154662910555826e-01
-3.325518033506866256e-01 1.652791752277963377e-01
-3.381105804339630261e-01 1.679095245679110837e-01
-3.436219531430025897e-01 1.705061206774363958e-01
-3.490857549401592541e-01 1.730685839447778096e-01
-3.545018415926164956e-01 1.755965488788341355e-01
-3.598700907371448765e-01 1.780896641901247579e-01
-3.651904014327631565e-01 1.805475928549780118e-01
-3.704626937023635658e-01 1.829700121628950182e-01
-3.756869080643565062e-01 1.853566137472524855e-01
-3.808630050553728497e-01 1.877071035995567239e-01
-3.859909647450512349e-01 1.900212020675011160e-01
-3.910707862439126714e-01 1.922986438371239171e-01
-3.961024872053088286e-01 1.945391778993952603e-01
-4.010861033224038530e-01 1.967425675015982978e-01
-4.060216878211229119e-01 1.989085900838991616e-01
-4.109093109499764029e-01 2.010370372015282125e-01
-4.157490594676374607e-01 2.031277144330174422e-01
-4.205410361291197496e-01 2.051804412749638762e-01
-4.252853591713728898e-01 2.071950510238054211e-01
-4.299821617990787215e-01 2.091713906451125315e-01
-4.346315916713998639e-01 2.111093206309132275e-01
-4.392338103903971058e-01 2.130087148455824253e-01
-4.437889929917999687e-01 2.148694603608311549e-01
-4.482973274387784812e-01 2.166914572803458061e-01
-4.527590141193313378e-01 2.184746185546252439e-01
-4.571742653478712004e-01 2.202188697865725409e-01
-4.615433048715515407e-01 2.219241490283967444e-01
-4.658663673818510542e-01 2.235904065703814281e-01
-4.701436980318906000e-01 2.252176047220730282e-01
-4.743755519599316961e-01 2.268057175864414687e-01
-4.785621938194681846e-01 2.283547308275579446e-01
-4.827038973162938729e-01 2.298646414323305687e-01
-4.868009447528966471e-01 2.313354574668310404e-01
-4.908536265804978038e-01 2.327671978277362219e-01
-4.948622409590303084e-01 2.341598919893994046e-01
-4.988270933253147188e-01 2.355135797470567505e-01
-5.027484959696698619e-01 2.368283109566617639e-01
-5.066267676211624327e-01 2.381041452718292428e-01
-5.104622330416818121e-01 2.393411518783571112e-01
-5.142552226289912598e-01 2.405394092267819917e-01
-5.180060720288920395e-01 2.416990047634100247e-01
-5.217151217566099453e-01 2.428200346602491233e-01
-5.253827168274894932e-01 2.439026035442573292e-01
-5.290092063970662783e-01 2.449468242263020956e-01
-5.325949434105632374e-01 2.459528174302153536e-01
-5.361402842618383513e-01 2.469207115223096549e-01
-5.396455884617965548e-01 2.478506422417068311e-01
-5.431112183162579710e-01 2.487427524318149841e-01
-5.465375386132613755e-01 2.495971917732739409e-01
-5.499249163197650336e-01 2.504141165186729578e-01
-5.532737202876956140e-01 2.511936892293283874e-01
-5.565843209692793447e-01 2.519360785143965331e-01
-5.598570901415820256e-01 2.526414587725769323e-01
-5.630924006401671900e-01 2.533100099366499269e-01
-5.662906261017790488e-01 2.539419172210750641e-01
-5.694521407159394144e-01 2.545373708728639328e-01
-5.725773189853441414e-01 2.550965659259249452e-01
-5.756665354949362934e-01 2.556197019590630282e-01
-5.787201646895229201e-01 2.561069828578068641e-01
-5.817385806597991094e-01 2.565586165802173912e-01
-5.847221569366346516e-01 2.569748149268221704e-01
-5.876712662934759912e-01 2.573557933148062360e-01
-5.905862805567083651e-01 2.577017705565762262e-01
-5.934675704238226990e-01 2.580129686428044855e-01
-5.963155052892243901e-01 2.582896125300472301e-01
-5.991304530775225512e-01 2.585319299330188780e-01
-6.019127800841307385e-01 2.587401511215950412e-01
-6.046628508230148524e-01 2.589145087226052411e-01
-6.073810278814150143e-01 2.590552375264670304e-01
-6.100676717813737771e-01 2.591625742987028191e-01
-6.127231408478976959e-01 2.592367575963717141e-01
-6.153477910835819520e-01 2.592780275894402964e-01
-6.179419760495267200e-01 2.592866258871073248e-01
-6.205060467523730861e-01 2.592627953690888054e-01
-6.230403515372896495e-01 2.592067800218639251e-01
-6.255452359867399448e-01 2.591188247798733579e-01
-6.280210428248637067e-01 2.589991753716547329e-01
-6.304681118273027796e-01 2.588480781708953904e-01
-6.328867797363109116e-01 2.586657800523731732e-01
-6.352773801809801224e-01 2.584525282527549983e-01
-6.376402436024268816e-01 2.582085702362110768e-01
-6.399756971837757824e-01 2.579341535648045358e-01
-6.422840647847867235e-01 2.576295257736059274e-01
-6.445656668809722767e-01 2.572949342504815551e-01
-6.468208205070509198e-01 2.569306261204965525e-01
-6.490498392045918052e-01 2.565368481348754837e-01
-6.512530329737020729e-01 2.561138465644529072e-01
-6.534307082286159307e-01 2.556618670975488450e-01
-6.555831677570447269e-01 2.551811547421987680e-01
-6.577107106831512340e-01 2.546719537326641580e-01
-6.598136324340156955e-01 2.541345074401491488e-01
-6.618922247094594091e-01 2.535690582876458654e-01
-6.639467754551031664e-01 2.529758476688293567e-01
-6.659775688385305425e-01 2.523551158709195219e-01
-6.679848852284397953e-01 2.517071020014294280e-01
-6.699690011766613607e-01 2.510320439187153641e-01
-6.719301894029285904e-01 2.503301781662431447e-01
-6.738687187822884894e-01 2.496017399104858980e-01
-6.757848543350433168e-01 2.488469628823655189e-01
-6.776788572191161375e-01 2.480660793221523830e-01
-6.795509847247392932e-01 2.472593199277341169e-01
-6.814014902713623201e-01 2.464269138061667419e-01
-6.832306234066857220e-01 2.455690884284192632e-01
-6.850386298077222325e-01 2.446860695872265512e-01
-6.868257512837978584e-01 2.437780813579586703e-01
-6.885922257814005576e-01 2.428453460624236115e-01
-6.903382873907923933e-01 2.418880842355137228e-01
-6.920641663543007915e-01 2.409065145946104880e-01
-6.937700890762099615e-01 2.399008540116618904e-01
-6.954562781341704358e-01 2.388713174878470957e-01
-6.971229522920551203e-01 2.378181181307446601e-01
-6.987703265141864684e-01 2.367414671339195809e-01
-7.003986119808638389e-01 2.356415737588491432e-01
-7.020080161051233114e-01 2.345186453191036580e-01
-7.035987425506629034e-01 2.333728871667040128e-01
-7.051709912508704603e-01 2.322045026805757695e-01
-7.067249584288897157e-01 2.310136932570219237e-01
-7.082608366186683435e-01 2.298006583021387772e-01
-7.097788146869268289e-01 2.285655952260987611e-01
-7.112790778559944238e-01 2.273086994392275739e-01
-7.127618077274588959e-01 2.260301643498003055e-01
-7.142271823065753367e-01 2.247301813634907108e-01
