time x1 y1 x2 y2
2.390000000000000124e+00 -3.994593303237289339e-01 2.079046457677249937e-02 -4.898735276894971014e-01 4.104380911763758633e-01
2.399999999999999911e+00 -3.996289536638246154e-01 1.722496425414996035e-02 -4.850693511694317284e-01 4.079933591814826066e-01
2.410000000000000142e+00 -3.997329622473119182e-01 1.461365433384559202e-02 -4.801841562127734941e-01 4.064396429940309585e-01
2.419999999999999929e+00 -3.997901637172439071e-01 1.295472867100426473e-02 -4.752304247679365878e-01 4.057762746847169422e-01
2.430000000000000160e+00 -3.998124725908198673e-01 1.224690821452303034e-02 -4.702160511067584037e-01 4.060023350116023222e-01
2.439999999999999947e+00 -3.998049701103265630e-01 1.248943053469198095e-02 -4.651443945131338298e-01 4.071167985905705389e-01
2.450000000000000178e+00 -3.997659355231909517e-01 1.368198798669032802e-02 -4.600143165364541931e-01 4.091186233472505762e-01
2.459999999999999964e+00 -3.996868543481957303e-01 1.582461567445339959e-02 -4.548202047068098386e-01 4.120067880121727200e-01
2.470000000000000195e+00 -3.995524084148697752e-01 1.891752969806344969e-02 -4.495519845919536128e-01 4.157802797541905182e-01
2.479999999999999982e+00 -3.993404516822142702e-01 2.296091571007400495e-02 -4.441951221283745310e-01 4.204380327107465898e-01
2.490000000000000213e+00 -3.990219750418471101e-01 2.795466747617518510e-02 -4.387306182803047960e-01 4.259788170602938906e-01
2.500000000000000000e+00 -3.985610624758069154e-01 3.389807484439170959e-02 -4.331349982734477577e-01 4.324010772966450644e-01
2.510000000000000231e+00 -3.979148400571789201e-01 4.078946018605484475e-02 -4.273802979213917608e-01 4.397027174148066542e-01
2.520000000000000018e+00 -3.970334183426797448e-01 4.862576188736470600e-02 -4.214340499258500405e-01 4.478808297053479826e-01
2.530000000000000249e+00 -3.958598277085386696e-01 5.740206273790252056e-02 -4.152592735118063594e-01 4.569313626678651596e-01
2.540000000000000036e+00 -3.943299451360340879e-01 6.711105996042941724e-02 -4.088144713969512067e-01 4.668487220577064445e-01
2.550000000000000266e+00 -3.923724098940041816e-01 7.774247200836617577e-02 -4.020536389582273218e-01 4.776252971006750281e-01
2.560000000000000053e+00 -3.899085245601319749e-01 8.928237494231969218e-02 -3.949262916512746857e-01 4.892509012208495767e-01
2.569999999999999840e+00 -3.868521369938855980e-01 1.017124579550803820e-01 -3.873775184210982436e-01 5.017121129228765408e-01
2.580000000000000071e+00 -3.831094984353922150e-01 1.150091831489216815e-01 -3.793480712565053259e-01 5.149914973399093432e-01
2.589999999999999858e+00 -3.785790932200089887e-01 1.291428285918957142e-01 -3.707745045495206004e-01 5.290666818385912906e-01
2.600000000000000089e+00 -3.731514372829838888e-01 1.440763854822966206e-01 -3.615893830627912031e-01 5.439092491918837702e-01
2.609999999999999876e+00 -3.667088467225386172e-01 1.597642692701521927e-01 -3.517215848757739849e-01 5.594833981373312781e-01
2.620000000000000107e+00 -3.591251859573894034e-01 1.761507899813977707e-01 -3.410967368256438981e-01 5.757443022184010051e-01
2.629999999999999893e+00 -3.502656204607762502e-01 1.931683077609457899e-01 -3.296378363184618299e-01 5.926360718187957399e-01
2.640000000000000124e+00 -3.399864268082279928e-01 2.107349747578067256e-01 -3.172661371995058044e-01 6.100891890088846470e-01
2.649999999999999911e+00 -3.281349616013931048e-01 2.287519332701961616e-01 -3.039024114774303564e-01 6.280172379417762185e-01
2.660000000000000142e+00 -3.145499756010998182e-01 2.470998034182697034e-01 -2.894687461035427845e-01 6.463126939001413440e-01
2.669999999999999929e+00 -2.990626049821369370e-01 2.656342566411537542e-01 -2.738910962623317680e-01 6.648414649287406331e-01
2.680000000000000160e+00 -2.814986181201639126e-01 2.841804497083466052e-01 -2.571028891741609645e-01 6.834358171227286061e-01
2.689999999999999947e+00 -2.616829036456926327e-01 3.025261276973596480e-01 -2.390500330953513053e-01 7.018853058448657478e-01
2.700000000000000178e+00 -2.394478277058821603e-01 3.204133858111021249e-01 -2.196976702708752505e-01 7.199255023749085991e-01
2.709999999999999964e+00 -2.146480068330151036e-01 3.375296033870420764e-01 -1.990387679783075514e-01 7.372249269303339236e-01
2.720000000000000195e+00 -1.871850768295206802e-01 3.534992885598590151e-01 -1.771038829576435381e-01 7.533722302927520209e-01
2.729999999999999982e+00 -1.570463781739561138e-01 3.678810067160885322e-01 -1.539698240964520182e-01 7.678691750598636290e-01
2.740000000000000213e+00 -1.243588681700401877e-01 3.801774216171531218e-01 -1.297626986815466343e-01 7.801409182212843962e-01
2.750000000000000000e+00 -8.945003926648124881e-02 3.898700943586529966e-01 -1.046503236197106057e-01 7.895811792131777196e-01
2.760000000000000231e+00 -5.288933721821819506e-02 3.964879796521170729e-01 -7.882532969404412726e-02 7.956462493826763627e-01
2.770000000000000018e+00 -1.546829286888520144e-02 3.997008029960940623e-01 -5.249337153886717011e-02 7.979835462193998197e-01
2.780000000000000249e+00 2.190529486525560898e-02 3.993997471917905551e-01 -2.588154186190919082e-02 7.965350115987823720e-01
2.790000000000000036e+00 5.836543008364450391e-02 3.957189363312693664e-01 7.453003787644477129e-04 7.915470816832552714e-01
2.800000000000000266e+00 9.322006994552273218e-02 3.889858847816355936e-01 2.709132963886913548e-02 7.834817525742592270e-01
2.810000000000000053e+00 1.260043009405662495e-01 3.796352409148540108e-01 5.286458772856350574e-02 7.728916233821523374e-01
2.819999999999999840e+00 1.564622604408160145e-01 3.681298154968574154e-01 7.781460757432695496e-02 7.603217923380368726e-01
2.830000000000000071e+00 1.844963116890818988e-01 3.549100040476813045e-01 1.017525702330115134e-01 7.462582802031423324e-01
2.839999999999999858e+00 2.101145529890590946e-01 3.403702023124349774e-01 1.245529833325654812e-01 7.311120836073852214e-01
2.850000000000000089e+00 2.333898099602686182e-01 3.248525767278285237e-01 1.461449573138695612e-01 7.152220628390102419e-01
2.859999999999999876e+00 2.544316429787808476e-01 3.086495408244085414e-01 1.665003336605000994e-01 6.988649747087858355e-01
2.870000000000000107e+00 2.733686156655558142e-01 2.920095888307396303e-01 1.856225163406576006e-01 6.822667118320566715e-01
2.879999999999999893e+00 2.903375604199466831e-01 2.751437824291034784e-01 2.035373532322621581e-01 6.656123778784366340e-01
2.890000000000000124e+00 3.054772797107890292e-01 2.582317400717742406e-01 2.202861778768956946e-01 6.490545594776109262e-01
2.899999999999999911e+00 3.189249458803002923e-01 2.414267567922982194e-01 2.359206729213051967e-01 6.327198575116294021e-01
2.910000000000000142e+00 3.308140986254199389e-01 2.248600279076984898e-01 2.504991327891744612e-01 6.167139627644544486e-01
2.919999999999999929e+00 3.412735667660797834e-01 2.086440812166933390e-01 2.640837535097374511e-01 6.011255874427204882e-01
2.930000000000000160e+00 3.504269106777180842e-01 1.928755564421541502e-01 2.767386600874206515e-01 5.860295233876010590e-01
2.939999999999999947e+00 3.583921470085484895e-01 1.776374649746020884e-01 2.885284586003365459e-01 5.714890424019374304e-01
2.950000000000000178e+00 3.652816170727140599e-01 1.630010436431101883e-01 2.995171611515950461e-01 5.575578029786958378e-01
2.959999999999999964e+00 3.712019201205253860e-01 1.490272944759955809e-01 3.097673768561304275e-01 5.442813860346981114e-01
2.970000000000000195e+00 3.762538683663178007e-01 1.357682825235025370e-01 3.193396941991606397e-01 5.316985500945363707e-01
2.979999999999999982e+00 3.805324417986453156e-01 1.232682470823717735e-01 3.282922026160578488e-01 5.198422722153173137e-01
2.990000000000000213e+00 3.841267331703079324e-01 1.115645681383972826e-01 3.366801167481902612e-01 5.087406230436400945e-01
3.000000000000000000e+00 3.871198806251122115e-01 1.006886191423781024e-01 3.445554775891874755e-01 4.984175112211348679e-01
3.010000000000000231e+00 3.895889892464227677e-01 9.066652887339804456e-02 3.519669121386294064e-01 4.888933226908096508e-01
3.020000000000000018e+00 3.916050446715961808e-01 8.151986866866978154e-02 3.589594382718272469e-01 4.801854733836882771e-01
3.030000000000000249e+00 3.932328225781375752e-01 7.326627632977547600e-02 3.655743050421298990e-01 4.723088886003328213e-01
3.040000000000000036e+00 3.945307977886898243e-01 6.592002424316871501e-02 3.718488610577946329e-01 4.652764186406238012e-01
3.050000000000000266e+00 3.955510562603675728e-01 5.949253643363632688e-02 3.778164452639601878e-01 4.590991975052532426e-01
3.060000000000000053e+00 3.963392125067654592e-01 5.399285720831076274e-02 3.835062956482437335e-01 4.537869495169669087e-01
3.070000000000000284e+00 3.969343341664595126e-01 4.942807258865620362e-02 3.889434722376849951e-01 4.493482472806005767e-01
3.080000000000000071e+00 3.973688745540173706e-01 4.580368473904300464e-02 3.941487913751930416e-01 4.457907233594481378e-01
3.089999999999999858e+00 3.976686131534952207e-01 4.312393897333302584e-02 3.991387687297131559e-01 4.431212372674361299e-01
3.100000000000000089e+00 3.978526031656587914e-01 4.139210255965329599e-02 4.039255688560342561e-01 4.413459987623575831e-01
3.109999999999999876e+00 3.979331244108831878e-01 4.061069436235474617e-02 4.085169594109926416e-01 4.404706478919505064e-01
3.120000000000000107e+00 3.979156391228888534e-01 4.078166427970952856e-02 4.129162683755919216e-01 4.405002917190908862e-01
3.129999999999999893e+00 3.977987474411822100e-01 4.190652138064594051e-02 4.171223428434440161e-01 4.414394970669210383e-01
3.140000000000000124e+00 3.975741387160776075e-01 4.398640953941426041e-02 4.211295081279378127e-01 4.432922379114414002e-01
3.149999999999999911e+00 3.972265340726696681e-01 4.702212913739910877e-02 4.249275261260614944e-01 4.460617951347256582e-01
3.160000000000000142e+00 3.967336150349538570e-01 5.101410296473968264e-02 4.285015520702273317e-01 4.497506051519897796e-01
3.169999999999999929e+00 3.960659323912801844e-01 5.596228371882157326e-02 4.318320890196574724e-01 4.543600523371139066e-01
3.180000000000000160e+00 3.951867889038551684e-01 6.186599935230831238e-02 4.348949397163553998e-01 4.598901980627029817e-01
3.189999999999999947e+00 3.940520889684449024e-01 6.872373083298677354e-02 4.376611557953037912e-01 4.663394363709981727e-01
3.200000000000000178e+00 3.926101479972042840e-01 7.653281446290456647e-02 4.400969848488593961e-01 4.737040625736210209e-01
3.209999999999999964e+00 3.908014542785567813e-01 8.528905752653803685e-02 4.421638165796772380e-01 4.819777361384294245e-01
